"ID","Input","Output","se_variance","se_lengthscale","noise"
"3",70.5,46.3288868512547,1.96,0.17,0
"3",71.5,40.5143643574224,1.96,0.17,0
"3",72.5,50.9052141253622,1.96,0.17,0
"3",73,59.2026810778646,1.96,0.17,0
"3",73.5,66.8019992967316,1.96,0.17,0
"3",74,72.4010531978758,1.96,0.17,0
"3",74.5,76.7573657555428,1.96,0.17,0
"3",75.5,89.4927609416519,1.96,0.17,0
"3",76,96.1160350114119,1.96,0.17,0
"3",77.5,86.0346597405555,1.96,0.17,0
"3",78,79.8295569992404,1.96,0.17,0
"3",79,76.2670380043812,1.96,0.17,0
"3",82.5,111.59169093794,1.96,0.17,0
"3",84.5,132.272334450337,1.96,0.17,0
"3",85,137.361371490907,1.96,0.17,0
"3",87,117.782407823671,1.96,0.17,0
"3",88.5,110.439883383224,1.96,0.17,0
"3",89,103.881743701971,1.96,0.17,0
"3",90,102.824284271418,1.96,0.17,0
"3",90.5,110.250995126227,1.96,0.17,0
"3",91.5,124.506371407633,1.96,0.17,0
"3",92.5,127.581584732947,1.96,0.17,0
"3",93.5,131.268348903722,1.96,0.17,0
"3",94,131.86828128943,1.96,0.17,0
"3",95,129.368306431434,1.96,0.17,0
"3",96,128.365918074784,1.96,0.17,0
"3",100,134.850528476899,1.96,0.17,0
"4",-100,-146.457139035239,1.96,0.17,0
"4",-99.5,-141.433231238508,1.96,0.17,0
"4",-99,-137.697789960264,1.96,0.17,0
"4",-96.5,-162.947792453038,1.96,0.17,0
"4",-95.5,-167.996515270577,1.96,0.17,0
"4",-95,-164.821860084103,1.96,0.17,0
"4",-94.5,-156.993588714298,1.96,0.17,0
"4",-94,-147.21813992759,1.96,0.17,0
"4",-93.5,-139.969404619032,1.96,0.17,0
"4",-93,-139.36692854749,1.96,0.17,0
"4",-92.5,-146.633324746923,1.96,0.17,0
"4",-92,-158.024542502533,1.96,0.17,0
"4",-91,-169.880701685849,1.96,0.17,0
"4",-90.5,-166.919555125998,1.96,0.17,0
"4",-90,-160.399441671449,1.96,0.17,0
"4",-89.5,-152.596325981832,1.96,0.17,0
"4",-88.5,-140.08533685041,1.96,0.17,0
"4",-87,-136.612314404522,1.96,0.17,0
"4",-84,-134.463250088608,1.96,0.17,0
"4",-83.5,-132.198682466256,1.96,0.17,0
"4",-83,-130.551919940749,1.96,0.17,0
"4",-82,-130.798837810915,1.96,0.17,0
"4",-81.5,-130.509680312603,1.96,0.17,0
"4",-80.5,-124.612901336694,1.96,0.17,0
"4",-80,-120.98279557229,1.96,0.17,0
"4",-79.5,-119.800514526299,1.96,0.17,0
"4",-79,-122.485396391781,1.96,0.17,0
"4",-78,-138.949075105904,1.96,0.17,0
"4",-77,-153.333034824384,1.96,0.17,0
"4",-76,-142.626682724185,1.96,0.17,0
"4",-75,-133.331592740518,1.96,0.17,0
"4",-74.5,-133.468758116675,1.96,0.17,0
"4",-72,-115.656630046723,1.96,0.17,0
"4",-71.5,-112.372138557983,1.96,0.17,0
"4",-70.5,-112.288566272791,1.96,0.17,0
"4",-70,-115.34892417776,1.96,0.17,0
"4",-69.5,-117.870230222602,1.96,0.17,0
"4",-67.5,-119.792891505877,1.96,0.17,0
"4",-66.5,-113.521420686901,1.96,0.17,0
"4",-66,-109.383589040302,1.96,0.17,0
"4",-65.5,-104.064296900111,1.96,0.17,0
"4",-64.5,-92.1683885860583,1.96,0.17,0
"4",-61.5,-121.830253193861,1.96,0.17,0
"4",-61,-124.373190951707,1.96,0.17,0
"4",-60.5,-124.995025229232,1.96,0.17,0
"4",-60,-124.410316683474,1.96,0.17,0
"4",-59,-124.878350926449,1.96,0.17,0
"4",-58.5,-125.216367527211,1.96,0.17,0
"4",-57,-114.84446902906,1.96,0.17,0
"4",-56.5,-109.619168695228,1.96,0.17,0
"4",-56,-105.730729799122,1.96,0.17,0
"4",-54,-103.25800564415,1.96,0.17,0
"4",-53.5,-103.445249072283,1.96,0.17,0
"4",-52.5,-101.283876254742,1.96,0.17,0
"4",-52,-102.714634814028,1.96,0.17,0
"4",-51,-106.402964671471,1.96,0.17,0
"4",-49,-114.559728497124,1.96,0.17,0
"4",-48.5,-116.146602362959,1.96,0.17,0
"4",-48,-113.687077511152,1.96,0.17,0
"4",-45,-74.779040048877,1.96,0.17,0
"4",-44,-74.0993123338235,1.96,0.17,0
"4",-43,-85.4030055088153,1.96,0.17,0
"4",-42,-87.7006409382283,1.96,0.17,0
"4",-40.5,-90.9643559972294,1.96,0.17,0
"4",-39.5,-100.568876176928,1.96,0.17,0
"4",-39,-98.3287515378616,1.96,0.17,0
"4",-38,-81.5510227329775,1.96,0.17,0
"4",-37,-68.0296307475445,1.96,0.17,0
"4",-36.5,-65.162178462691,1.96,0.17,0
"4",-35.5,-61.783336308538,1.96,0.17,0
"4",-35,-58.3911642434926,1.96,0.17,0
"4",-34,-45.0038425968695,1.96,0.17,0
"4",-33,-42.774350206047,1.96,0.17,0
"4",-32,-54.3688686767607,1.96,0.17,0
"4",-31.5,-56.1868939148889,1.96,0.17,0
"4",-31,-54.4667594708691,1.96,0.17,0
"4",-30,-48.578056593763,1.96,0.17,0
"4",-27.5,-62.1925787273235,1.96,0.17,0
"4",-25.5,-60.4198524977732,1.96,0.17,0
"4",-24,-59.5085202618629,1.96,0.17,0
"4",-23,-60.3901351428238,1.96,0.17,0
"4",-22.5,-61.9069155960473,1.96,0.17,0
"4",-20.5,-57.1643050935288,1.96,0.17,0
"4",-20,-49.1824137508352,1.96,0.17,0
"4",-19,-27.8770321161633,1.96,0.17,0
"4",-17.5,-20.0511421576989,1.96,0.17,0
"4",-17,-23.6280607310911,1.96,0.17,0
"4",-16.5,-28.4960786582229,1.96,0.17,0
"4",-16,-33.9684763386087,1.96,0.17,0
"4",-15,-45.3539009115906,1.96,0.17,0
"4",-14.5,-51.176080025193,1.96,0.17,0
"4",-14,-56.2688079644816,1.96,0.17,0
"4",-13,-54.173047474286,1.96,0.17,0
"4",-11.5,-27.1651511078567,1.96,0.17,0
"4",-11,-23.0212388563151,1.96,0.17,0
"4",-10,-17.5989475662681,1.96,0.17,0
"4",-9.5,-16.040952229522,1.96,0.17,0
"4",-9,-18.6803303574548,1.96,0.17,0
"4",-8,-32.1889871847657,1.96,0.17,0
"4",-7,-32.45764790688,1.96,0.17,0
"4",-6.5,-29.7748808618074,1.96,0.17,0
"4",-6,-30.2650430471877,1.96,0.17,0
"4",-4.5,-31.8200160628281,1.96,0.17,0
"4",-3,-21.7151570355847,1.96,0.17,0
"4",-1.5,-31.5559401623371,1.96,0.17,0
"4",-1,-28.0873885834831,1.96,0.17,0
"4",2,-9.68509671660386,1.96,0.17,0
"4",3,-5.30036509903053,1.96,0.17,0
"4",3.5,-5.04552737117661,1.96,0.17,0
"4",6,-7.51360393995358,1.96,0.17,0
"4",7,-9.82490500626549,1.96,0.17,0
"4",8.5,-19.037909198458,1.96,0.17,0
"4",10.5,-21.7642044057053,1.96,0.17,0
"4",11.5,-18.81246457311,1.96,0.17,0
"4",12.5,-22.3255402365514,1.96,0.17,0
"4",13,-27.1668542805931,1.96,0.17,0
"4",14,-30.6626470326271,1.96,0.17,0
"4",15,-19.5589860750605,1.96,0.17,0
"4",15.5,-14.6680086975318,1.96,0.17,0
"4",16,-11.3709655610035,1.96,0.17,0
"4",17.5,-6.76666817249555,1.96,0.17,0
"4",18.5,-2.04457466022958,1.96,0.17,0
"4",19.5,7.05145652076611,1.96,0.17,0
"4",21,12.5843532126794,1.96,0.17,0
"4",21.5,14.0855399011305,1.96,0.17,0
"4",23.5,6.54421903221217,1.96,0.17,0
"4",24.5,19.4067800480407,1.96,0.17,0
"4",25.5,32.0056511598598,1.96,0.17,0
"4",26.5,24.2434481067473,1.96,0.17,0
"4",27,22.8661881404129,1.96,0.17,0
"4",28,26.8930427783664,1.96,0.17,0
"4",29.5,22.2016005626867,1.96,0.17,0
"4",30,18.8666951661647,1.96,0.17,0
"4",32.5,24.4191351202595,1.96,0.17,0
"4",36,11.6020072007481,1.96,0.17,0
"4",38.5,36.662099513262,1.96,0.17,0
"4",40.5,31.7061104373954,1.96,0.17,0
"4",43.5,35.0193886730731,1.96,0.17,0
"4",44,43.9780079824525,1.96,0.17,0
"4",44.5,51.0756360218179,1.96,0.17,0
"4",46,57.4961344781451,1.96,0.17,0
"4",46.5,54.5082093655262,1.96,0.17,0
"4",47.5,47.8140755614903,1.96,0.17,0
"4",48,48.4656106239744,1.96,0.17,0
"4",49.5,48.3176206925366,1.96,0.17,0
"4",50,46.7903091241554,1.96,0.17,0
"4",50.5,46.217620223762,1.96,0.17,0
"4",51,44.7247481614273,1.96,0.17,0
"4",52.5,43.3667193895676,1.96,0.17,0
"4",53,48.3653424297239,1.96,0.17,0
"4",53.5,53.8493913412704,1.96,0.17,0
"4",54,58.3497666665207,1.96,0.17,0
"4",54.5,61.3475504587183,1.96,0.17,0
"4",55,62.7638424006921,1.96,0.17,0
"4",55.5,62.5583900741307,1.96,0.17,0
"4",56,60.6476490945908,1.96,0.17,0
"4",57,57.095149996952,1.96,0.17,0
"4",58,62.1609988472648,1.96,0.17,0
"4",59,57.9005789526402,1.96,0.17,0
"4",59.5,53.3171721946114,1.96,0.17,0
"4",60,51.7602102159465,1.96,0.17,0
"4",60.5,55.5324481926979,1.96,0.17,0
"4",62,72.2438716067478,1.96,0.17,0
"4",63,61.4628670287507,1.96,0.17,0
"4",65.5,59.9449528462283,1.96,0.17,0
"4",66,69.6825255673923,1.96,0.17,0
"4",66.5,73.9117258230201,1.96,0.17,0
"4",67,72.5837034661268,1.96,0.17,0
"4",70.5,48.2086093910481,1.96,0.17,0
"4",72,43.8606097151502,1.96,0.17,0
"4",73,56.1756779545055,1.96,0.17,0
"4",76.5,97.3914931937484,1.96,0.17,0
"4",77,93.539341782704,1.96,0.17,0
"4",77.5,86.3496755282756,1.96,0.17,0
"4",78.5,75.4389509170356,1.96,0.17,0
"4",79,75.7708737286526,1.96,0.17,0
"4",79.5,80.4127423059639,1.96,0.17,0
"4",81,92.4266036990034,1.96,0.17,0
"4",82,99.4485452817188,1.96,0.17,0
"4",82.5,106.301397971248,1.96,0.17,0
"4",83,112.555552685539,1.96,0.17,0
"4",83.5,118.617552757653,1.96,0.17,0
"4",84,126.082203877035,1.96,0.17,0
"4",84.5,134.301138106556,1.96,0.17,0
"4",85,139.796470951148,1.96,0.17,0
"4",86,131.555063709617,1.96,0.17,0
"4",86.5,122.123220981782,1.96,0.17,0
"4",88,109.290121056176,1.96,0.17,0
"4",88.5,105.577038230823,1.96,0.17,0
"4",89.5,101.728846408447,1.96,0.17,0
"4",90,106.031857787735,1.96,0.17,0
"4",91,123.778683906701,1.96,0.17,0
"4",92.5,128.610191558942,1.96,0.17,0
"4",93.5,128.832941797421,1.96,0.17,0
"4",95,127.754027452317,1.96,0.17,0
"4",96,127.56277093954,1.96,0.17,0
"4",97.5,123.395215219248,1.96,0.17,0
"4",98,124.302184917135,1.96,0.17,0
"4",99.5,129.855485298782,1.96,0.17,0
"4",100,130.569899381158,1.96,0.17,0
"5",-100,-148.667270106824,1.96,0.17,0
"5",-99,-138.968128822142,1.96,0.17,0
"5",-98.5,-140.639784220691,1.96,0.17,0
"5",-97,-163.978434254254,1.96,0.17,0
"5",-96.5,-169.202694599538,1.96,0.17,0
"5",-94.5,-151.981771342792,1.96,0.17,0
"5",-94,-144.354081114916,1.96,0.17,0
"5",-92,-156.880312390919,1.96,0.17,0
"5",-91.5,-164.378432732154,1.96,0.17,0
"5",-91,-168.12589243011,1.96,0.17,0
"5",-90,-162.683083536454,1.96,0.17,0
"5",-89.5,-154.980141895731,1.96,0.17,0
"5",-88.5,-143.746160935926,1.96,0.17,0
"5",-88,-142.45479643155,1.96,0.17,0
"5",-87.5,-141.885665127615,1.96,0.17,0
"5",-84.5,-136.529375561238,1.96,0.17,0
"5",-82.5,-133.685299092312,1.96,0.17,0
"5",-81,-125.931676689527,1.96,0.17,0
"5",-80.5,-122.123969674212,1.96,0.17,0
"5",-80,-118.68301195041,1.96,0.17,0
"5",-79.5,-117.305326723417,1.96,0.17,0
"5",-79,-119.250625250827,1.96,0.17,0
"5",-78.5,-125.618464108503,1.96,0.17,0
"5",-78,-136.171510355778,1.96,0.17,0
"5",-77.5,-147.023613172192,1.96,0.17,0
"5",-76.5,-148.880149124225,1.96,0.17,0
"5",-76,-140.892290038371,1.96,0.17,0
"5",-72.5,-120.150895860331,1.96,0.17,0
"5",-72,-115.874117048942,1.96,0.17,0
"5",-71,-112.340186199572,1.96,0.17,0
"5",-70.5,-113.193240551642,1.96,0.17,0
"5",-70,-115.788765958279,1.96,0.17,0
"5",-69.5,-118.685957639446,1.96,0.17,0
"5",-67.5,-125.497831598229,1.96,0.17,0
"5",-67,-122.362994426752,1.96,0.17,0
"5",-64.5,-95.4222327212387,1.96,0.17,0
"5",-63.5,-97.790021079148,1.96,0.17,0
"5",-62.5,-111.391913168353,1.96,0.17,0
"5",-62,-116.101242888313,1.96,0.17,0
"5",-61.5,-118.49171506303,1.96,0.17,0
"5",-61,-119.690456589987,1.96,0.17,0
"5",-60,-122.399985041126,1.96,0.17,0
"5",-57.5,-118.514778789733,1.96,0.17,0
"5",-56.5,-107.957706321767,1.96,0.17,0
"5",-54.5,-108.119473863878,1.96,0.17,0
"5",-54,-107.187502294113,1.96,0.17,0
"5",-53.5,-106.217905057261,1.96,0.17,0
"5",-53,-104.289275778275,1.96,0.17,0
"5",-52,-101.878803105817,1.96,0.17,0
"5",-51.5,-102.359841896832,1.96,0.17,0
"5",-50.5,-98.1314571685503,1.96,0.17,0
"5",-50,-98.1459581458139,1.96,0.17,0
"5",-47.5,-112.43405296938,1.96,0.17,0
"5",-47,-106.108581660769,1.96,0.17,0
"5",-46.5,-98.3207156767289,1.96,0.17,0
"5",-43,-80.74531109087,1.96,0.17,0
"5",-42.5,-82.4175528724775,1.96,0.17,0
"5",-42,-81.9556990321071,1.96,0.17,0
"5",-40.5,-86.7316061595119,1.96,0.17,0
"5",-38.5,-91.6950541104767,1.96,0.17,0
"5",-38,-82.5466898200488,1.96,0.17,0
"5",-37,-66.9031556706391,1.96,0.17,0
"5",-35.5,-61.259889433714,1.96,0.17,0
"5",-35,-60.1710696474996,1.96,0.17,0
"5",-34,-48.7022489227579,1.96,0.17,0
"5",-33.5,-43.5677183422943,1.96,0.17,0
"5",-32.5,-47.2757870499815,1.96,0.17,0
"5",-30.5,-57.4159827124275,1.96,0.17,0
"5",-29.5,-51.3036096235302,1.96,0.17,0
"5",-28.5,-52.5135675224588,1.96,0.17,0
"5",-28,-58.193306471543,1.96,0.17,0
"5",-27,-69.2785362439196,1.96,0.17,0
"5",-25.5,-67.6777501320187,1.96,0.17,0
"5",-25,-65.6982979245565,1.96,0.17,0
"5",-24.5,-62.7808868769387,1.96,0.17,0
"5",-24,-58.9957473958524,1.96,0.17,0
"5",-23.5,-56.0032920043484,1.96,0.17,0
"5",-21.5,-65.5288524737413,1.96,0.17,0
"5",-21,-67.3543020182219,1.96,0.17,0
"5",-20.5,-64.4098307327987,1.96,0.17,0
"5",-20,-55.1677030227913,1.96,0.17,0
"5",-19.5,-42.2513208417411,1.96,0.17,0
"5",-18.5,-25.3676338698709,1.96,0.17,0
"5",-17,-27.3934197038035,1.96,0.17,0
"5",-16.5,-31.9295866320306,1.96,0.17,0
"5",-16,-36.6498982614228,1.96,0.17,0
"5",-15.5,-40.7725347057982,1.96,0.17,0
"5",-15,-45.4215186958638,1.96,0.17,0
"5",-14.5,-51.3916646785857,1.96,0.17,0
"5",-14,-56.8931548690349,1.96,0.17,0
"5",-13.5,-58.4368462876686,1.96,0.17,0
"5",-13,-53.9369949054898,1.96,0.17,0
"5",-12.5,-44.7297730149111,1.96,0.17,0
"5",-12,-34.3523931022767,1.96,0.17,0
"5",-11,-20.2229322459694,1.96,0.17,0
"5",-9,-11.9032533992054,1.96,0.17,0
"5",-8.5,-22.7106119601403,1.96,0.17,0
"5",-7.5,-38.4797546727031,1.96,0.17,0
"5",-7,-37.5126020872359,1.96,0.17,0
"5",-5.5,-34.4156378605208,1.96,0.17,0
"5",-5,-35.2811841630223,1.96,0.17,0
"5",-4.5,-33.5924742407556,1.96,0.17,0
"5",-3,-22.0235170006994,1.96,0.17,0
"5",-2.5,-24.0144645255407,1.96,0.17,0
"5",-2,-28.6618176880491,1.96,0.17,0
"5",-1,-24.8333750341576,1.96,0.17,0
"5",-0.5,-14.0172747328,1.96,0.17,0
"5",0.5,-0.778648940290127,1.96,0.17,0
"5",2.5,-6.95944013625424,1.96,0.17,0
"5",4,-4.72994681354182,1.96,0.17,0
"5",4.5,-8.19069634456584,1.96,0.17,0
"5",5,-8.99814868224442,1.96,0.17,0
"5",5.5,-7.4894124544146,1.96,0.17,0
"5",6.5,-8.31600059586526,1.96,0.17,0
"5",9,-23.3171284734631,1.96,0.17,0
"5",11,-19.9201560148188,1.96,0.17,0
"5",11.5,-17.3383963063293,1.96,0.17,0
"5",12,-15.7285408430951,1.96,0.17,0
"5",12.5,-17.5303778130572,1.96,0.17,0
"5",14,-28.1318515309108,1.96,0.17,0
"5",14.5,-27.2372827595762,1.96,0.17,0
"5",16,-11.8815441649631,1.96,0.17,0
"5",19.5,10.7037635515879,1.96,0.17,0
"5",21,11.3954074233504,1.96,0.17,0
"5",21.5,11.8650212342985,1.96,0.17,0
"5",22.5,9.24294971769403,1.96,0.17,0
"5",24,12.9132754358339,1.96,0.17,0
"5",25.5,35.9371192452711,1.96,0.17,0
"5",26.5,25.3829142146351,1.96,0.17,0
"5",27.5,21.8075766142317,1.96,0.17,0
"5",28,23.1010704611467,1.96,0.17,0
"5",28.5,24.2227700619063,1.96,0.17,0
"5",29,24.0738084978893,1.96,0.17,0
"5",30,18.6360355094823,1.96,0.17,0
"5",31,15.244034233499,1.96,0.17,0
"5",31.5,16.7950504397483,1.96,0.17,0
"5",32,19.564312950939,1.96,0.17,0
"5",32.5,22.7433339454411,1.96,0.17,0
"5",34,22.1518800878243,1.96,0.17,0
"5",36,11.6468078663964,1.96,0.17,0
"5",37,22.3797870063292,1.96,0.17,0
"5",39.5,36.8700261382282,1.96,0.17,0
"5",41,24.3245209451736,1.96,0.17,0
"5",41.5,20.2168663390371,1.96,0.17,0
"5",42,18.5548048350417,1.96,0.17,0
"5",42.5,20.2959928934585,1.96,0.17,0
"5",43,25.405392210487,1.96,0.17,0
"5",43.5,32.8650558680265,1.96,0.17,0
"5",44.5,46.600962431519,1.96,0.17,0
"5",46,52.9907507249202,1.96,0.17,0
"5",46.5,53.8437425562716,1.96,0.17,0
"5",47,52.8785688915503,1.96,0.17,0
"5",47.5,50.7971396353792,1.96,0.17,0
"5",50,44.2688630321255,1.96,0.17,0
"5",53,51.2724246437088,1.96,0.17,0
"5",53.5,55.9207450548582,1.96,0.17,0
"5",54,58.9174564564288,1.96,0.17,0
"5",54.5,60.6406418179617,1.96,0.17,0
"5",55.5,60.6737095012143,1.96,0.17,0
"5",56,59.9368292921495,1.96,0.17,0
"5",56.5,59.2770348528982,1.96,0.17,0
"5",57,59.1501174755676,1.96,0.17,0
"5",60.5,55.5192562797071,1.96,0.17,0
"5",61.5,71.9637722492005,1.96,0.17,0
"5",62,72.596994890254,1.96,0.17,0
"5",63,58.8178853067567,1.96,0.17,0
"5",63.5,53.0587006971048,1.96,0.17,0
"5",64,50.490314620888,1.96,0.17,0
"5",66,73.4433853710789,1.96,0.17,0
"5",67,74.4683865886161,1.96,0.17,0
"5",67.5,67.9103387358784,1.96,0.17,0
"5",68.5,59.7138006503944,1.96,0.17,0
"5",69,60.1922985828421,1.96,0.17,0
"5",70,55.0237780233204,1.96,0.17,0
"5",71.5,42.0118339463604,1.96,0.17,0
"5",72.5,52.2033898445084,1.96,0.17,0
"5",73,60.6423968757254,1.96,0.17,0
"5",73.5,68.1086963544107,1.96,0.17,0
"5",74,73.6043181805547,1.96,0.17,0
"5",77.5,85.0191355883946,1.96,0.17,0
"5",78,81.2145734496958,1.96,0.17,0
"5",78.5,78.9932740397092,1.96,0.17,0
"5",79,78.7364383237612,1.96,0.17,0
"5",80.5,87.3038041366683,1.96,0.17,0
"5",82.5,106.54846350087,1.96,0.17,0
"5",84.5,128.055740126583,1.96,0.17,0
"5",85,132.552910922512,1.96,0.17,0
"5",87,115.186783920329,1.96,0.17,0
"5",88.5,103.688782647882,1.96,0.17,0
"5",89.5,98.209067204484,1.96,0.17,0
"5",90.5,110.903724531468,1.96,0.17,0
"5",91.5,127.30655275056,1.96,0.17,0
"5",92,130.899140796377,1.96,0.17,0
"5",92.5,132.477471071732,1.96,0.17,0
"5",93,133.07625393489,1.96,0.17,0
"5",93.5,132.373802605742,1.96,0.17,0
"5",95,128.86502518747,1.96,0.17,0
"5",97,129.354377474527,1.96,0.17,0
"5",98.5,128.244793637583,1.96,0.17,0
"5",100,127.683396139043,1.96,0.17,0
"6",-99.5,-136.286993412533,1.96,0.17,0
"6",-99,-134.681529675305,1.96,0.17,0
"6",-98.5,-137.788758433758,1.96,0.17,0
"6",-98,-144.603283039535,1.96,0.17,0
"6",-97,-161.277271114782,1.96,0.17,0
"6",-94.5,-164.65694719613,1.96,0.17,0
"6",-94,-157.213154303235,1.96,0.17,0
"6",-92.5,-155.988549280882,1.96,0.17,0
"6",-92,-163.242188696969,1.96,0.17,0
"6",-91.5,-167.695342559785,1.96,0.17,0
"6",-91,-168.222416620209,1.96,0.17,0
"6",-90.5,-166.658544475879,1.96,0.17,0
"6",-89.5,-158.14169337547,1.96,0.17,0
"6",-89,-152.370129064927,1.96,0.17,0
"6",-88.5,-148.074089539325,1.96,0.17,0
"6",-88,-144.627655260709,1.96,0.17,0
"6",-82,-133.440951161649,1.96,0.17,0
"6",-80.5,-124.81074058208,1.96,0.17,0
"6",-79,-121.983075267048,1.96,0.17,0
"6",-78.5,-127.949271084297,1.96,0.17,0
"6",-78,-137.933490297782,1.96,0.17,0
"6",-77.5,-148.119870638078,1.96,0.17,0
"6",-76.5,-149.505229557355,1.96,0.17,0
"6",-76,-141.964023508291,1.96,0.17,0
"6",-75,-135.408627270813,1.96,0.17,0
"6",-73,-125.082262661317,1.96,0.17,0
"6",-71.5,-112.176537399192,1.96,0.17,0
"6",-71,-113.982825906418,1.96,0.17,0
"6",-70.5,-116.427559422513,1.96,0.17,0
"6",-69,-122.735852323097,1.96,0.17,0
"6",-68,-122.793476470251,1.96,0.17,0
"6",-67,-112.480771912464,1.96,0.17,0
"6",-65.5,-99.207279612309,1.96,0.17,0
"6",-64,-87.6497784890444,1.96,0.17,0
"6",-62,-114.68793258607,1.96,0.17,0
"6",-61,-120.623767646998,1.96,0.17,0
"6",-59.5,-120.780285997079,1.96,0.17,0
"6",-59,-122.431776472269,1.96,0.17,0
"6",-58.5,-124.721214576898,1.96,0.17,0
"6",-57.5,-120.904417976843,1.96,0.17,0
"6",-56.5,-111.791682240924,1.96,0.17,0
"6",-55.5,-108.607544147802,1.96,0.17,0
"6",-53.5,-109.023287375012,1.96,0.17,0
"6",-52.5,-105.773551391162,1.96,0.17,0
"6",-51.5,-103.643362648954,1.96,0.17,0
"6",-50,-94.7204438196082,1.96,0.17,0
"6",-49,-105.744712072206,1.96,0.17,0
"6",-48.5,-111.931911421337,1.96,0.17,0
"6",-48,-113.588721511424,1.96,0.17,0
"6",-47.5,-110.663873810172,1.96,0.17,0
"6",-46,-87.5738238797521,1.96,0.17,0
"6",-45.5,-78.0362357515678,1.96,0.17,0
"6",-43,-81.8855672349549,1.96,0.17,0
"6",-42.5,-83.9830846857575,1.96,0.17,0
"6",-40.5,-87.7600343642214,1.96,0.17,0
"6",-40,-96.4305298393004,1.96,0.17,0
"6",-39,-99.0894709914907,1.96,0.17,0
"6",-38.5,-92.1291268061344,1.96,0.17,0
"6",-38,-83.9542735131064,1.96,0.17,0
"6",-37,-72.3051576035802,1.96,0.17,0
"6",-36.5,-68.8101420038557,1.96,0.17,0
"6",-36,-65.6845156441199,1.96,0.17,0
"6",-35.5,-62.6897625543931,1.96,0.17,0
"6",-35,-59.6683338176316,1.96,0.17,0
"6",-34.5,-55.6794522312227,1.96,0.17,0
"6",-33,-46.5541658192247,1.96,0.17,0
"6",-30.5,-53.6210458066926,1.96,0.17,0
"6",-29.5,-49.2589992198079,1.96,0.17,0
"6",-28.5,-54.2646043800616,1.96,0.17,0
"6",-27.5,-65.8220075482661,1.96,0.17,0
"6",-26.5,-71.969852736387,1.96,0.17,0
"6",-25,-69.1050834990426,1.96,0.17,0
"6",-24,-61.7623569269316,1.96,0.17,0
"6",-23,-55.4383924906164,1.96,0.17,0
"6",-22.5,-56.4123269101893,1.96,0.17,0
"6",-20,-51.9356345039282,1.96,0.17,0
"6",-18.5,-28.3456264721937,1.96,0.17,0
"6",-16.5,-35.9079110686956,1.96,0.17,0
"6",-15,-41.1334509069094,1.96,0.17,0
"6",-13.5,-53.4788034294639,1.96,0.17,0
"6",-12.5,-42.7384199302489,1.96,0.17,0
"6",-12,-34.9982495637415,1.96,0.17,0
"6",-11.5,-28.4199814275463,1.96,0.17,0
"6",-11,-22.8162309870787,1.96,0.17,0
"6",-10.5,-17.2630217408192,1.96,0.17,0
"6",-9.5,-8.52362326537069,1.96,0.17,0
"6",-8.5,-19.610847347609,1.96,0.17,0
"6",-8,-28.2838485230889,1.96,0.17,0
"6",-7.5,-32.2774740710751,1.96,0.17,0
"6",-6.5,-29.7827467591138,1.96,0.17,0
"6",-5.5,-31.2425485899786,1.96,0.17,0
"6",-5,-30.1707012862148,1.96,0.17,0
"6",-4,-21.8529093847175,1.96,0.17,0
"6",-3.5,-19.4197825967213,1.96,0.17,0
"6",-2,-30.5109750060054,1.96,0.17,0
"6",-1.5,-34.5993118310069,1.96,0.17,0
"6",-1,-31.5249216569428,1.96,0.17,0
"6",-0.5,-21.9556653221291,1.96,0.17,0
"6",0,-11.7842174334867,1.96,0.17,0
"6",1.5,-10.9038678396558,1.96,0.17,0
"6",3,-5.24320072925816,1.96,0.17,0
"6",6,-8.44095542709125,1.96,0.17,0
"6",7.5,-18.2422817539349,1.96,0.17,0
"6",8,-18.4579033145605,1.96,0.17,0
"6",8.5,-19.9688574854553,1.96,0.17,0
"6",11,-17.958830480768,1.96,0.17,0
"6",12.5,-18.7499676044894,1.96,0.17,0
"6",13,-24.0846961950801,1.96,0.17,0
"6",15.5,-16.0884393130061,1.96,0.17,0
"6",16,-8.63438242644789,1.96,0.17,0
"6",16.5,-2.30429413130626,1.96,0.17,0
"6",17,1.06971081202918,1.96,0.17,0
"6",17.5,1.87069554944898,1.96,0.17,0
"6",18.5,4.3094489766128,1.96,0.17,0
"6",19,7.67391304595524,1.96,0.17,0
"6",19.5,10.7783692452417,1.96,0.17,0
"6",20,12.1479849797022,1.96,0.17,0
"6",20.5,11.884316539634,1.96,0.17,0
"6",21,11.2795502359219,1.96,0.17,0
"6",22.5,10.0267303947971,1.96,0.17,0
"6",23,9.24116939608861,1.96,0.17,0
"6",23.5,10.6971689148681,1.96,0.17,0
"6",24,16.9588588004161,1.96,0.17,0
"6",24.5,27.0430609246699,1.96,0.17,0
"6",25,34.8891120489386,1.96,0.17,0
"6",25.5,34.7408249462853,1.96,0.17,0
"6",26,27.7904192430058,1.96,0.17,0
"6",26.5,20.8631567754559,1.96,0.17,0
"6",27.5,20.8035391805347,1.96,0.17,0
"6",28,23.9305355223178,1.96,0.17,0
"6",28.5,26.0317567771775,1.96,0.17,0
"6",29.5,22.9616164160162,1.96,0.17,0
"6",30,19.7317737474521,1.96,0.17,0
"6",30.5,17.9733765828907,1.96,0.17,0
"6",32,21.5037395393858,1.96,0.17,0
"6",33.5,27.755718444023,1.96,0.17,0
"6",34,24.2907107100193,1.96,0.17,0
